,0
0,2439134.0
1,4099900.0
2,2797480.0
3,13713529.0
4,2988292.0
5,19046339.0
6,3157405.0
7,8752697.0
8,3814651.0
9,15732471.0
10,3814701.0
11,9761454.0
12,3928652.0
13,12704360.0
14,3946364.0
15,6133702.0
16,3946432.0
17,2935173.0
18,4379508.0
19,3794023.0
20,4379603.0
21,8307514.0
22,4391317.0
23,11826171.0
24,4398543.0
25,17380092.0
26,4422289.0
27,11605861.0
28,4607160.0
29,9287199.0
30,4635057.0
31,7971031.0
32,4636432.0
33,9808146.0
34,4680995.0
35,17806341.0
36,4778745.0
37,4319395.0
38,4780707.0
39,15683275.0
40,4785242.0
41,2935198.0
42,5091874.0
43,9287906.0
44,5453333.0
45,13803032.0
46,5474852.0
47,17591442.0
48,5484314.0
49,12746220.0
50,5675990.0
51,15688523.0
52,5744058.0
53,4128002.0
54,5874480.0
55,17058350.0
56,5938794.0
57,8310955.0
58,5959820.0
59,8943485.0
60,5963873.0
61,4101621.0
62,6011278.0
63,9288827.0
64,6494382.0
65,2963280.0
66,7335439.0
67,5500958.0
68,7338309.0
69,17352470.0
70,7582489.0
71,7977834.0
72,7982896.0
73,8177199.0
74,8037197.0
75,17822238.0
76,8069432.0
77,8542422.0
78,8078096.0
79,4514494.0
80,8203947.0
81,17952967.0
82,8262372.0
83,8068173.0
84,8347613.0
85,8349553.0
86,8423405.0
87,11137808.0
88,8582134.0
89,8469124.0
90,8639662.0
91,13046354.0
92,8687096.0
93,9643439.0
94,8755914.0
95,8741619.0
96,8765298.0
97,10682411.0
98,8884212.0
99,19143114.0
100,8974428.0
101,9294475.0
102,8993049.0
103,17867309.0
104,9006142.0
105,5783868.0
106,9078240.0
107,7688300.0
108,9201911.0
109,17591687.0
110,9236708.0
111,9212816.0
112,9237370.0
113,3726990.0
114,9351843.0
115,17990556.0
116,9372642.0
117,9842000.0
118,9408003.0
119,6061068.0
120,9409359.0
121,3913620.0
122,9447255.0
123,16295025.0
124,9792178.0
125,2920061.0
126,9971209.0
127,8812078.0
128,9983417.0
129,17658884.0
130,10209260.0
131,17437719.0
132,10382686.0
133,16100103.0
134,10427055.0
135,17437725.0
136,10540188.0
137,8932110.0
138,10612094.0
139,12122924.0
140,10702736.0
141,14206030.0
142,10710503.0
143,18142558.0
144,10797407.0
145,14760757.0
146,21300466.0
147,18644088.0
148,10875625.0
149,4067286.0
150,10955244.0
151,11248536.0
152,10958210.0
153,17671375.0
154,11017761.0
155,16178283.0
156,11027071.0
157,3010486.0
158,11051740.0
159,7421507.0
160,11123016.0
161,4152020.0
162,11144258.0
163,9800178.0
164,11193510.0
165,3930411.0
166,11216417.0
167,8451818.0
168,11348509.0
169,3765735.0
170,11389855.0
171,16484888.0
172,11782821.0
173,3913613.0
174,12138418.0
175,8310087.0
176,12281339.0
177,9585013.0
178,12293334.0
179,13405613.0
180,12299647.0
181,11624548.0
182,12299805.0
183,7422595.0
184,12387154.0
185,8723267.0
186,12476851.0
187,16070049.0
188,12498338.0
189,3913629.0
190,12587013.0
191,9015568.0
192,12667895.0
193,17425996.0
194,12782494.0
195,15585114.0
196,12840470.0
197,10495502.0
198,13395814.0
199,17756162.0
200,13422280.0
201,7589765.0
202,13849557.0
203,6143930.0
204,13852833.0
205,9457719.0
206,13966828.0
207,3707204.0
208,14133114.0
209,17166682.0
210,14158399.0
211,17784367.0
212,14162492.0
213,2854715.0
214,14319498.0
215,17942676.0
216,14333371.0
217,2932028.0
218,14450919.0
219,18220289.0
220,14461238.0
221,18292832.0
222,14818307.0
223,3932136.0
224,15514582.0
225,8826198.0
226,15517247.0
227,16335254.0
228,15541971.0
229,5734134.0
230,15568134.0
231,5973097.0
232,15590793.0
233,17378548.0
234,15608953.0
235,10627239.0
236,15668309.0
237,17165711.0
238,15825861.0
239,10944822.0
240,16051878.0
241,8951591.0
242,16089738.0
243,9641919.0
244,16089743.0
245,10340880.0
246,16095576.0
247,20370716.0
248,16098538.0
249,8670503.0
250,16100461.0
251,8711574.0
252,16409132.0
253,17896997.0
254,16428373.0
255,5369028.0
256,16442113.0
257,3814175.0
258,16444548.0
259,7807684.0
260,16444758.0
261,17762417.0
262,16445073.0
263,8981761.0
264,16464284.0
265,8184598.0
266,16494105.0
267,4108720.0
268,16544485.0
269,17937123.0
270,16636860.0
271,11623145.0
272,16799809.0
273,16369928.0
274,16799939.0
275,15676571.0
276,16838915.0
277,8544824.0
278,16848475.0
279,17980792.0
280,17038587.0
281,8065771.0
282,17047087.0
283,7431625.0
284,17140424.0
285,9753530.0
286,17360010.0
287,15638906.0
288,17361757.0
289,12813847.0
290,17434825.0
291,16485079.0
292,17639784.0
293,17438424.0
294,17641913.0
295,13429045.0
296,17776906.0
297,4101295.0
298,17844900.0
299,18598859.0
300,17962513.0
301,8842220.0
302,18566501.0
303,15588389.0
304,18648531.0
305,13665529.0
306,19017386.0
307,8127390.0
308,19045334.0
309,9585036.0
310,19051762.0
311,17913032.0
312,19298625.0
313,16154290.0
314,11029359.0
315,3232277.0
316,16096934.0
317,13049485.0
