,0
324,8238322.0
325,8253620.0
326,8262372.0
327,8271875.0
328,8297018.0
329,8305958.0
330,8307514.0
331,8310087.0
332,8310955.0
333,8318813.0
334,8319311.0
335,8347613.0
336,8347720.0
337,8348277.0
338,8349553.0
339,8357933.0
340,8370111.0
341,8423405.0
342,8451818.0
343,8469124.0
344,8471817.0
345,8539175.0
346,8540770.0
347,8542422.0
348,8544824.0
349,8546775.0
350,8559525.0
351,8565131.0
352,8566140.0
353,8571259.0
354,8572353.0
355,8582134.0
356,8598886.0
357,8639662.0
358,8670503.0
359,8687096.0
360,8689148.0
361,8689674.0
362,8698941.0
363,8704079.0
364,8705088.0
365,8709865.0
366,8711574.0
367,8712361.0
368,8723267.0
369,8752697.0
370,8765298.0
371,8792477.0
372,8801715.0
373,8805777.0
374,8809171.0
375,8810141.0
376,8812078.0
377,8813113.0
378,8814922.0
379,8826198.0
380,8847957.0
381,8864785.0
382,8884212.0
383,8912726.0
384,8922644.0
385,8932110.0
386,8943485.0
387,8951591.0
388,8974428.0
389,8981761.0
390,9006142.0
391,9015568.0
392,9015745.0
393,9039416.0
394,9051960.0
395,9057998.0
396,9062992.0
397,9064208.0
398,9077224.0
399,9078240.0
400,9083312.0
401,9103732.0
402,9116228.0
403,9141404.0
404,9177218.0
405,9201911.0
406,9207332.0
407,9212816.0
408,9234420.0
409,9236708.0
410,9237370.0
411,9238937.0
412,9275210.0
413,9287199.0
414,9287906.0
415,9288827.0
416,9291437.0
417,9291474.0
418,9294475.0
419,9351843.0
420,9372642.0
421,9408003.0
422,9409359.0
423,9421292.0
424,9424902.0
425,9428865.0
426,9436520.0
427,9445876.0
428,9447255.0
429,9457719.0
430,9469519.0
431,9480916.0
432,9488991.0
433,9503414.0
434,9503428.0
435,9524538.0
436,9527333.0
437,9527522.0
438,9565674.0
439,9583435.0
440,9585145.0
441,9641919.0
442,9643439.0
443,9714476.0
444,9753418.0
445,9753494.0
446,9753530.0
447,9761454.0
448,9792178.0
449,9798791.0
450,9800031.0
451,9800178.0
452,9808146.0
453,9811608.0
454,9842000.0
455,9845997.0
456,9848760.0
457,9870483.0
458,9971209.0
459,9983417.0
460,10017804.0
461,10017944.0
462,10018150.0
463,10018260.0
464,10059655.0
465,10100020.0
466,10119916.0
467,10209260.0
468,10234576.0
469,10281116.0
470,10293348.0
471,10317031.0
472,10323628.0
473,10329208.0
474,10339991.0
475,10340880.0
476,10343101.0
477,10345590.0
478,10351681.0
479,10355356.0
480,10378182.0
481,10382686.0
482,10400440.0
483,10411574.0
484,10427055.0
485,10459723.0
486,10495502.0
487,10523825.0
488,10527147.0
489,10540188.0
490,10543751.0
491,10568310.0
492,10581624.0
493,10583715.0
494,10596949.0
495,10600188.0
496,10609443.0
497,10617840.0
498,10627239.0
499,10658673.0
500,10673895.0
501,10681487.0
502,10682411.0
503,10682660.0
504,10684539.0
505,10702736.0
506,10716080.0
507,10728323.0
508,10756813.0
509,10758204.0
510,10760217.0
511,10766722.0
512,10768709.0
513,10792617.0
514,10797407.0
515,10809383.0
516,10827212.0
517,10842099.0
518,10855798.0
519,10870424.0
520,10872426.0
521,10875625.0
522,10877689.0
523,10882750.0
524,10885466.0
525,10915553.0
526,10918898.0
527,10921106.0
528,10944822.0
529,10945111.0
530,10945795.0
531,10946002.0
532,10947427.0
533,10955244.0
534,10958210.0
535,10964258.0
536,10986253.0
