,0
0,1622901.0
1,6156152.0
2,2142817.0
3,15225589.0
4,2379544.0
5,10681487.0
6,2438653.0
7,15632120.0
8,2439067.0
9,3814853.0
10,2439134.0
11,4099900.0
12,2439150.0
13,11851588.0
14,2597151.0
15,3158085.0
16,2797480.0
17,13713529.0
18,2964760.0
19,10855798.0
20,2966602.0
21,12704069.0
22,2979486.0
23,9585145.0
24,2979675.0
25,7422253.0
26,2988292.0
27,19046339.0
28,3043970.0
29,16181130.0
30,3158123.0
31,17415439.0
32,3814651.0
33,15732471.0
34,3814701.0
35,9761454.0
36,3819859.0
37,4127944.0
38,3820148.0
39,2920554.0
40,3886356.0
41,5966099.0
42,3928522.0
43,16434842.0
44,3928574.0
45,5890323.0
46,3928652.0
47,12704360.0
48,3931398.0
49,3793760.0
50,3944626.0
51,16195633.0
52,3945136.0
53,13948718.0
54,3945756.0
55,8566140.0
56,3946166.0
57,3620633.0
58,3946364.0
59,6133702.0
60,3946432.0
61,2935173.0
62,3979181.0
63,5794678.0
64,4279887.0
65,10293348.0
66,4379508.0
67,3794023.0
68,4379603.0
69,8307514.0
70,4381129.0
71,15404207.0
72,4398543.0
73,17380092.0
74,4408362.0
75,4721087.0
76,4408369.0
77,16758011.0
78,4422289.0
79,11605861.0
80,4433960.0
81,13806524.0
82,4635057.0
83,7971031.0
84,4636432.0
85,9808146.0
86,4665186.0
87,17671219.0
88,4680995.0
89,17806341.0
90,4780707.0
91,15683275.0
92,4785242.0
93,2935198.0
94,4901087.0
95,18133444.0
96,4985759.0
97,9291474.0
98,5033480.0
99,5700090.0
100,5118060.0
101,15605987.0
102,5186443.0
103,4346154.0
104,5453333.0
105,13803032.0
106,5474852.0
107,17591442.0
108,5484314.0
109,12746220.0
110,5577650.0
111,13358515.0
112,5671303.0
113,8696919.0
114,5675990.0
115,15688523.0
116,5679304.0
117,8689148.0
118,5688091.0
119,5038920.0
120,5689639.0
121,5855343.0
122,5690425.0
123,19010160.0
124,5747036.0
125,20443544.0
126,5760480.0
127,4127096.0
128,5762666.0
129,17777259.0
130,5769582.0
131,9753418.0
132,5874480.0
133,17058350.0
134,5938794.0
135,8310955.0
136,5959820.0
137,8943485.0
138,5963873.0
139,4101621.0
140,6011278.0
141,9288827.0
142,6298455.0
143,6193472.0
144,6494382.0
145,2963280.0
146,6572414.0
147,13081886.0
148,6978585.0
149,5869204.0
150,7005145.0
151,7590264.0
152,7005184.0
153,7569260.0
154,7056904.0
155,17176927.0
156,7057894.0
157,6611894.0
158,7335439.0
159,5500958.0
160,7388340.0
161,15606239.0
162,7557604.0
163,3276003.0
164,7700444.0
165,16910799.0
166,7910624.0
167,7897469.0
168,7982896.0
169,8177199.0
170,8037197.0
171,17822238.0
172,8047280.0
173,7587948.0
174,8069432.0
175,8542422.0
176,8078096.0
177,4514494.0
178,8118947.0
179,14077615.0
180,8142831.0
181,17655000.0
182,8167696.0
183,7429933.0
184,8203947.0
185,17952967.0
186,8238322.0
187,11210000.0
188,8253620.0
189,18639459.0
190,8347613.0
191,8349553.0
192,8347720.0
193,18302610.0
194,8348277.0
195,18302665.0
196,8357933.0
197,13764822.0
198,8423405.0
199,11137808.0
200,8582134.0
201,8469124.0
202,8639662.0
203,13046354.0
204,8687096.0
205,9643439.0
206,8689674.0
207,8319311.0
208,8765298.0
209,10682411.0
210,8801715.0
211,19092010.0
212,8810141.0
213,12422355.0
214,8864778.0
215,9767705.0
216,8884212.0
217,19143114.0
218,8974428.0
219,9294475.0
220,8993049.0
221,17867309.0
222,9015745.0
223,9583435.0
224,9048462.0
225,10612630.0
226,9051960.0
227,17813006.0
228,9061235.0
229,13836327.0
230,9078240.0
231,7688300.0
232,9083312.0
233,14077179.0
234,9109799.0
235,9074101.0
236,9201911.0
237,17591687.0
238,9207332.0
239,8305958.0
240,9236708.0
241,9212816.0
242,9237734.0
