,0
0,2369444.0
1,10119916.0
2,2439067.0
3,3814853.0
4,2439134.0
5,4099900.0
6,2439150.0
7,11851588.0
8,2568465.0
9,10167078.0
10,2612527.0
11,4391978.0
12,2628785.0
13,4311586.0
14,2797480.0
15,13713529.0
16,2966602.0
17,12704069.0
18,2979486.0
19,9585145.0
20,2988292.0
21,19046339.0
22,3157405.0
23,8752697.0
24,3158123.0
25,17415439.0
26,3450442.0
27,4700078.0
28,3486381.0
29,8244723.0
30,3539170.0
31,8159396.0
32,3814651.0
33,15732471.0
34,3814701.0
35,9761454.0
36,3928652.0
37,12704360.0
38,3946364.0
39,6133702.0
40,3946432.0
41,2935173.0
42,3946569.0
43,8813113.0
44,4117305.0
45,16720240.0
46,4279887.0
47,10293348.0
48,4354933.0
49,14604028.0
50,4379508.0
51,3794023.0
52,4379603.0
53,8307514.0
54,4391317.0
55,11826171.0
56,4393026.0
57,5585799.0
58,4398543.0
59,17380092.0
60,4422289.0
61,11605861.0
62,4493199.0
63,8244823.0
64,4570270.0
65,2921933.0
66,4607160.0
67,9287199.0
68,4635057.0
69,7971031.0
70,4636432.0
71,9808146.0
72,4665186.0
73,17671219.0
74,4680995.0
75,17806341.0
76,4778745.0
77,4319395.0
78,4780707.0
79,15683275.0
80,4785242.0
81,2935198.0
82,5091874.0
83,9287906.0
84,5118060.0
85,15605987.0
86,5261424.0
87,4679139.0
88,5289042.0
89,8598886.0
90,5453333.0
91,13803032.0
92,5474852.0
93,17591442.0
94,5484314.0
95,12746220.0
96,5675990.0
97,15688523.0
98,5744058.0
99,4128002.0
100,5769582.0
101,9753418.0
102,5874480.0
103,17058350.0
104,5937084.0
105,8850802.0
106,5938794.0
107,8310955.0
108,5959820.0
109,8943485.0
110,5963873.0
111,4101621.0
112,6011278.0
113,9288827.0
114,6494274.0
115,13986583.0
116,6494382.0
117,2963280.0
118,7198338.0
119,8245869.0
120,7335439.0
121,5500958.0
122,7338309.0
123,17352470.0
124,7394271.0
125,8231264.0
126,7515491.0
127,11279244.0
128,7582489.0
129,7977834.0
130,7851153.0
131,8245146.0
132,7852250.0
133,8247451.0
134,7865652.0
135,8248631.0
136,7865767.0
137,8243455.0
138,7916593.0
139,8256186.0
140,7982896.0
141,8177199.0
142,8012953.0
143,8254894.0
144,8037197.0
145,17822238.0
146,8047280.0
147,7587948.0
148,8069432.0
149,8542422.0
150,8078096.0
151,4514494.0
152,8102935.0
153,7600311.0
154,8203947.0
155,17952967.0
156,8238322.0
157,11210000.0
158,8262302.0
159,5051342.0
160,8262372.0
161,8068173.0
162,8274021.0
163,11051276.0
164,8276782.0
165,4119387.0
166,8347613.0
167,8349553.0
168,8399890.0
169,4651929.0
170,8423405.0
171,11137808.0
172,8480221.0
173,4324898.0
174,8509534.0
175,16515871.0
176,8582134.0
177,8469124.0
178,8639662.0
179,13046354.0
180,8687096.0
181,9643439.0
182,8704079.0
183,16735586.0
184,8755914.0
185,8741619.0
186,8765298.0
187,10682411.0
188,8884212.0
189,19143114.0
190,8974428.0
191,9294475.0
192,8993049.0
193,17867309.0
194,9006142.0
195,5783868.0
196,9078240.0
197,7688300.0
198,9201911.0
199,17591687.0
200,9207332.0
201,8305958.0
202,9236708.0
203,9212816.0
204,9237370.0
205,3726990.0
206,9351843.0
207,17990556.0
208,9372642.0
209,9842000.0
210,9408003.0
211,6061068.0
212,9409359.0
213,3913620.0
214,9445876.0
215,4102413.0
216,9447255.0
217,16295025.0
218,9488991.0
219,16131474.0
220,9792178.0
221,2920061.0
222,9971209.0
223,8812078.0
224,9983417.0
225,17658884.0
226,10160250.0
227,3450751.0
228,10209260.0
229,17437719.0
230,10382686.0
231,16100103.0
232,10427055.0
233,17437725.0
234,10540188.0
235,8932110.0
236,10555409.0
237,5247102.0
238,10612094.0
239,12122924.0
240,10702736.0
241,14206030.0
242,10710503.0
243,18142558.0
244,10797407.0
245,14760757.0
246,21300466.0
247,18644088.0
248,10875625.0
249,4067286.0
250,10955244.0
251,11248536.0
252,10958210.0
253,17671375.0
254,11003707.0
255,17525174.0
256,11004239.0
257,8069478.0
258,11017761.0
259,16178283.0
260,11027071.0
261,3010486.0
262,11051740.0
263,7421507.0
264,11123016.0
265,4152020.0
266,11135340.0
267,11645541.0
268,11144258.0
269,9800178.0
270,11146422.0
271,19276024.0
272,11193510.0
273,3930411.0
274,11195708.0
275,13968203.0
276,11216417.0
277,8451818.0
278,11257084.0
279,7612147.0
280,11333054.0
281,17884299.0
282,11348509.0
283,3765735.0
284,11389855.0
285,16484888.0
286,11691603.0
287,4444354.0
288,11703922.0
289,16181377.0
290,11725127.0
291,4230061.0
292,11782821.0
293,3913613.0
294,11934261.0
295,15633329.0
296,12000033.0
297,9750356.0
298,12138418.0
299,8310087.0
300,12225666.0
301,4327684.0
302,12281339.0
303,9585013.0
304,12293334.0
305,13405613.0
306,12299621.0
307,8034919.0
308,12299647.0
309,11624548.0
310,12299704.0
311,10768709.0
312,12299805.0
313,7422595.0
314,12387154.0
315,8723267.0
316,12389097.0
317,15674269.0
318,12476851.0
319,16070049.0
320,12478620.0
321,16318521.0
322,12498338.0
323,3913629.0
324,12585379.0
325,13768622.0
326,12587013.0
327,9015568.0
328,12612426.0
329,2568522.0
330,12667895.0
331,17425996.0
332,12745771.0
333,2914206.0
334,12782494.0
335,15585114.0
336,12839441.0
337,17125520.0
338,12840470.0
339,10495502.0
340,12948470.0
341,9275210.0
342,13206239.0
343,8847957.0
344,13380660.0
345,14517691.0
346,13395814.0
347,17756162.0
348,13422280.0
349,7589765.0
350,13832416.0
351,5591201.0
352,13849557.0
353,6143930.0
354,13852833.0
355,9457719.0
356,13966828.0
357,3707204.0
358,14133114.0
359,17166682.0
360,14158399.0
361,17784367.0
362,14162492.0
363,2854715.0
364,14319185.0
365,8565131.0
366,14319498.0
367,17942676.0
368,14333371.0
369,2932028.0
370,14333495.0
371,13858797.0
372,14437742.0
373,3806652.0
374,14450919.0
375,18220289.0
376,14461238.0
377,18292832.0
378,14514597.0
379,13986477.0
380,14756000.0
381,13634759.0
382,14818307.0
383,3932136.0
384,14898816.0
385,4230739.0
386,15514582.0
387,8826198.0
388,15517247.0
389,16335254.0
390,15541971.0
391,5734134.0
392,15568134.0
393,5973097.0
394,15590793.0
395,17378548.0
396,15608953.0
397,10627239.0
398,15668309.0
399,17165711.0
400,15722867.0
401,9609048.0
402,15766806.0
403,13863331.0
404,15825861.0
405,10944822.0
406,16045758.0
407,10684539.0
408,16051878.0
409,8951591.0
410,16089738.0
411,9641919.0
412,16089743.0
413,10340880.0
414,16095576.0
415,20370716.0
416,16098538.0
417,8670503.0
418,16100461.0
419,8711574.0
420,16141217.0
421,13722516.0
422,16259595.0
423,8246081.0
424,16386470.0
425,17013169.0
426,16409132.0
427,17896997.0
428,16428373.0
429,5369028.0
430,16435686.0
431,18861011.0
432,16442113.0
433,3814175.0
434,16444548.0
435,7807684.0
436,16444758.0
437,17762417.0
438,16445073.0
439,8981761.0
440,16464284.0
441,8184598.0
442,16474159.0
443,9291437.0
444,16486385.0
445,11178891.0
446,16494105.0
447,4108720.0
448,16544485.0
449,17937123.0
450,16629788.0
451,7786053.0
452,16630264.0
453,5836163.0
454,16636860.0
455,11623145.0
456,16637377.0
457,7962986.0
458,16799809.0
459,16369928.0
460,16799939.0
461,15676571.0
462,16838915.0
463,8544824.0
464,16848475.0
465,17980792.0
466,16977881.0
467,9796812.0
468,17038587.0
469,8065771.0
470,17047087.0
471,7431625.0
472,17062823.0
473,16393165.0
474,17105842.0
475,13849274.0
476,17140424.0
477,9753530.0
478,17150791.0
479,8712361.0
480,17244655.0
481,17360593.0
482,17277623.0
483,10013517.0
484,17354392.0
485,15636958.0
486,17356454.0
487,2557644.0
488,17360010.0
489,15638906.0
490,17361757.0
491,12813847.0
492,17423412.0
493,13038489.0
494,17434825.0
495,16485079.0
496,17639784.0
497,17438424.0
498,17641913.0
499,13429045.0
500,17696578.0
501,16260741.0
502,17728605.0
503,16463097.0
504,17729088.0
505,9637388.0
506,17776906.0
507,4101295.0
508,17814107.0
509,10167116.0
510,17844900.0
511,18598859.0
512,17962513.0
513,8842220.0
514,18566501.0
515,15588389.0
516,18648531.0
517,13665529.0
518,18656202.0
519,18655517.0
520,19017386.0
521,8127390.0
522,19045334.0
523,9585036.0
524,19051762.0
525,17913032.0
526,19298625.0
527,16154290.0
528,19611917.0
529,8138616.0
530,4926999.0
531,8598886.0
532,5746180.0
533,20443501.0
534,11029359.0
535,3232277.0
536,16096934.0
537,13049485.0
538,12371688.0
539,9811608.0
540,8273369.0
541,4247099.0
542,5030808.0
543,10831005.0
544,7934904.0
545,7935088.0
546,9119558.0
547,10990803.0
548,11105182.0
549,10158972.0
550,17545695.0
551,14154154.0
552,3736500.0
553,16621864.0
554,3486950.0
555,4700182.0
556,3712893.0
557,11543212.0
558,16795838.0
559,16795524.0
