,0
0,2369444.0
1,10119916.0
2,2439067.0
3,3814853.0
4,2966602.0
5,12704069.0
6,2979486.0
7,9585145.0
8,3158123.0
9,17415439.0
10,3814651.0
11,15732471.0
12,3946432.0
13,2935173.0
14,3946569.0
15,8813113.0
16,4117305.0
17,16720240.0
18,4391317.0
19,11826171.0
20,4393026.0
21,5585799.0
22,4398543.0
23,17380092.0
24,4422289.0
25,11605861.0
26,4635057.0
27,7971031.0
28,4636432.0
29,9808146.0
30,4665186.0
31,17671219.0
32,4680995.0
33,17806341.0
34,4780707.0
35,15683275.0
36,5091874.0
37,9287906.0
38,5289042.0
39,8598886.0
40,5453333.0
41,13803032.0
42,5474852.0
43,17591442.0
44,5769582.0
45,9753418.0
46,5874480.0
47,17058350.0
48,5937084.0
49,8850802.0
50,5938794.0
51,8310955.0
52,5963873.0
53,4101621.0
54,6494274.0
55,13986583.0
56,6494382.0
57,2963280.0
58,8037197.0
59,17822238.0
60,8047280.0
61,7587948.0
62,8238322.0
63,11210000.0
64,8262302.0
65,5051342.0
66,8974428.0
67,9294475.0
68,9445876.0
69,4102413.0
70,9447255.0
71,16295025.0
72,9488991.0
73,16131474.0
74,9971209.0
75,8812078.0
76,10710503.0
77,18142558.0
78,10955244.0
79,11248536.0
80,10958210.0
81,17671375.0
82,11003707.0
83,17525174.0
84,11004239.0
85,8069478.0
86,11051740.0
87,7421507.0
88,11135340.0
89,11645541.0
90,11691603.0
91,4444354.0
92,11703922.0
93,16181377.0
94,11725127.0
95,4230061.0
96,11782821.0
97,3913613.0
98,12281339.0
99,9585013.0
100,12299621.0
101,8034919.0
102,12387154.0
103,8723267.0
104,12498338.0
105,3913629.0
106,12667895.0
107,17425996.0
108,12840470.0
109,10495502.0
110,13206239.0
111,8847957.0
112,13966828.0
113,3707204.0
114,14319185.0
115,8565131.0
116,14319498.0
117,17942676.0
118,14333371.0
119,2932028.0
120,14333495.0
121,13858797.0
122,14450919.0
123,18220289.0
124,14461238.0
125,18292832.0
126,14514597.0
127,13986477.0
128,14898816.0
129,4230739.0
130,15722867.0
131,9609048.0
132,15766806.0
133,13863331.0
134,16045758.0
135,10684539.0
136,16089743.0
137,10340880.0
138,16098538.0
139,8670503.0
140,16100461.0
141,8711574.0
142,16141217.0
143,13722516.0
144,16386470.0
145,17013169.0
146,16409132.0
147,17896997.0
148,16486385.0
149,11178891.0
150,16494105.0
151,4108720.0
152,16544485.0
153,17937123.0
154,16629788.0
155,7786053.0
156,16630264.0
157,5836163.0
158,16637377.0
159,7962986.0
160,16848475.0
161,17980792.0
162,16977881.0
163,9796812.0
164,17047087.0
165,7431625.0
166,17150791.0
167,8712361.0
168,17244655.0
169,17360593.0
170,17423412.0
171,13038489.0
172,17434825.0
173,16485079.0
174,17696578.0
175,16260741.0
176,17729088.0
177,9637388.0
178,17776906.0
179,4101295.0
180,17962513.0
181,8842220.0
182,18656202.0
183,18655517.0
184,19045334.0
185,9585036.0
186,4926999.0
187,8598886.0
188,12371688.0
189,9811608.0
