,0
6219781,0.44594594594594594
16259595,0.25136612021857924
8399890,0.20238095238095238
4700182,0.1182108626198083
4324898,0.10714285714285714
4391978,0.008
7916593,0.34516129032258064
13380660,0.08641975308641975
3450442,0.02
8704079,0.0338680926916221
8244823,0.19113573407202217
8509534,0.0
5322337,0.48344370860927155
8274021,0.4350282485875706
8245869,0.3078947368421053
7873135,0.2205240174672489
5261424,0.0
7935088,0.1440922190201729
7198338,0.27218934911242604
12225666,0.0
6451332,0.025500910746812388
7851153,0.13333333333333333
8247451,0.1638655462184874
8252067,0.2214765100671141
11543212,0.007075471698113208
3486381,0.18387096774193548
8256186,0.3275862068965517
16795838,0.20240480961923848
7092417,0.27184466019417475
4116174,0.41330166270783847
3538129,0.03189493433395872
10990803,0.08163265306122448
7852250,0.17063492063492064
3486950,0.10275689223057644
14604028,0.3566084788029925
8243455,0.18411552346570398
13589251,0.046948356807511735
4327684,0.0176678445229682
8245513,0.22727272727272727
11051276,0.4361948955916473
8245014,0.1598360655737705
16515871,0.0091324200913242
16621864,0.12546125461254612
8276782,0.054365733113673806
2612527,0.012544802867383513
7865652,0.17366946778711484
8248631,0.19879518072289157
8246081,0.22672064777327935
9119558,0.07242339832869081
8140109,0.2691358024691358
4119387,0.03409090909090909
7503199,0.011494252873563218
7865696,0.061946902654867256
16735586,0.031135531135531136
7515491,0.27896995708154504
7107433,0.2556053811659193
14437742,0.019438444924406047
4354933,0.27837837837837837
10158972,0.05042016806722689
3712893,0.009077155824508321
10865025,0.37163814180929094
16795524,0.26142595978062155
11279244,0.26838235294117646
4493199,0.17491749174917492
7843730,0.2765432098765432
4651929,0.14
8245146,0.10344827586206896
9589146,0.013477088948787063
11105182,0.010676156583629894
7865767,0.22844827586206898
14154154,0.0
4700078,0.023121387283236993
3736500,0.09166666666666666
7934904,0.17027027027027028
6143930,0.31683168316831684
14517691,0.06642066420664207
3806652,0.015189873417721518
8245692,0.21267893660531698
8021456,0.06569343065693431
13849557,0.23060796645702306
8480221,0.10802469135802469
8246750,0.26119402985074625
17545695,0.010416666666666666
7845346,0.28421052631578947
4679139,0.013550135501355014
7864823,0.14112903225806453
8253413,0.3317757009345794
8244723,0.152014652014652
