,0
6219781,0.4527027027027027
13858824,0.1265377855887522
16188942,0.11065573770491803
4700182,0.05750798722044728
16586265,0.2962962962962963
11788830,0.10572687224669604
17435678,0.0
4311586,0.15076923076923077
15608355,0.012658227848101266
4391978,0.0128
13580849,0.22602739726027396
13380660,0.10185185185185185
16316981,0.01
10221622,0.058823529411764705
1591351,0.02304964539007092
16318521,0.0027247956403269754
17728571,0.023255813953488372
15334461,0.0603448275862069
13173311,0.07172995780590717
3450442,0.044444444444444446
8704079,0.0196078431372549
5590611,0.0
16457812,0.017094017094017096
17327188,0.0
13833814,0.06299212598425197
4393049,0.032520325203252036
5327961,0.3619631901840491
17814107,0.2897196261682243
17728605,0.28
8509534,0.0033444816053511705
6220384,0.2356687898089172
12842593,0.03855421686746988
17355872,0.4603960396039604
17351780,0.09536082474226804
8274021,0.4491525423728814
11184236,0.2569832402234637
5261424,0.009287925696594427
7935088,0.09221902017291066
17728632,0.08695652173913043
10160250,0.07246376811594203
16435325,0.004149377593360996
12425856,0.11158798283261803
4983938,0.04048582995951417
12225666,0.0
12424328,0.02702702702702703
3848843,0.1
17884299,0.016304347826086956
3486867,0.030042918454935622
8012953,0.008771929824561403
12478620,0.009316770186335404
10831005,0.20162224797219003
11656349,0.08755760368663594
15829660,0.033707865168539325
14756000,0.03968253968253968
5591201,0.0064516129032258064
11986594,0.17989417989417988
17356450,0.35294117647058826
8159396,0.19095477386934673
19101351,0.03125
11543212,0.009433962264150943
8227502,0.3333333333333333
2628785,0.20123839009287925
12617396,0.017857142857142856
11146422,0.02207505518763797
12199095,0.002631578947368421
17277623,0.0025252525252525255
17732791,0.09009009009009009
3844799,0.00909090909090909
5708994,0.004291845493562232
12121795,0.0779816513761468
17732291,0.040983606557377046
16158918,0.18253968253968253
13634759,0.03773584905660377
17529547,0.19428571428571428
17304269,0.0918918918918919
4116174,0.23990498812351543
10990803,0.04664723032069971
8542422,0.0861244019138756
6252764,0.018518518518518517
6218461,0.09523809523809523
13832416,0.006060606060606061
3539170,0.17751479289940827
16884962,0.1103448275862069
3486950,0.06265664160401002
3814635,0.046263345195729534
11853038,0.0419047619047619
5592307,0.04844290657439446
19276024,0.026804123711340205
16463097,0.22727272727272727
17587452,0.033816425120772944
12089601,0.020833333333333332
17740547,0.1987179487179487
4327684,0.0176678445229682
11821320,0.3028169014084507
4991243,0.1111111111111111
11051276,0.41299303944315546
18087179,0.07547169811320754
8349454,0.0017543859649122807
2568465,0.042134831460674156
13795090,0.03553299492385787
17423125,0.0
17359133,0.19330855018587362
16515871,0.0091324200913242
12000033,0.07547169811320754
11838242,0.06779661016949153
10167078,0.033185840707964605
16621864,0.13284132841328414
8276782,0.10543657331136738
2612527,0.010752688172043012
8069432,0.08411214953271028
11195708,0.15463917525773196
17743170,0.1024793388429752
9119558,0.03064066852367688
18740553,0.04020100502512563
2568522,0.028112449799196786
12612426,0.047619047619047616
10167116,0.26785714285714285
10013517,0.0035842293906810036
13968203,0.2857142857142857
17819985,0.007246376811594203
17659219,0.060240963855421686
9750356,0.05084745762711865
17654617,0.012295081967213115
4119387,0.07196969696969698
7503199,0.034482758620689655
3844961,0.024630541871921183
16735586,0.05860805860805861
5559657,0.0
12336493,0.004545454545454545
14437742,0.16630669546436286
3543931,0.00974025974025974
10158972,0.17366946778711484
3712893,0.01664145234493192
3450751,0.05102040816326531
10865025,0.2567237163814181
13313410,0.4206896551724138
19054481,0.12236286919831224
5030808,0.1977142857142857
9589146,0.02425876010781671
11934107,0.01652892561983471
11105182,0.10320284697508897
5478818,0.013333333333333334
17062823,0.13541666666666666
14154154,0.0031545741324921135
4700078,0.06069364161849711
8254894,0.046357615894039736
3736500,0.11944444444444445
7934904,0.07837837837837838
14517691,0.09225092250922509
3806652,0.17974683544303796
11007420,0.05384615384615385
11333054,0.018867924528301886
16297403,0.11836734693877551
16393165,0.10752688172043011
11229136,0.17777777777777778
12360656,0.011976047904191617
11009492,0.10067114093959731
3650006,0.03937007874015748
8995807,0.0
17545695,0.0234375
16906721,0.0
17355745,0.32432432432432434
4679139,0.018970189701897018
5053417,0.10824742268041238
869360,0.145748987854251
11067379,0.02564102564102564
16316916,0.030303030303030304
