,0
0,2142817.0
1,15225589.0
2,2369444.0
3,10119916.0
4,2379544.0
5,10681487.0
6,2438653.0
7,15632120.0
8,2439067.0
9,3814853.0
10,2439134.0
11,4099900.0
12,2439150.0
13,11851588.0
14,2797480.0
15,13713529.0
16,2966602.0
17,12704069.0
18,2979486.0
19,9585145.0
20,2988292.0
21,19046339.0
22,3061422.0
23,3272218.0
24,3157405.0
25,8752697.0
26,3158123.0
27,17415439.0
28,3814651.0
29,15732471.0
30,3814701.0
31,9761454.0
32,3819859.0
33,4127944.0
34,3820148.0
35,2920554.0
36,3928522.0
37,16434842.0
38,3928652.0
39,12704360.0
40,3946364.0
41,6133702.0
42,3946432.0
43,2935173.0
44,3946569.0
45,8813113.0
46,4279887.0
47,10293348.0
48,4379508.0
49,3794023.0
50,4379603.0
51,8307514.0
52,4391317.0
53,11826171.0
54,4398543.0
55,17380092.0
56,4422289.0
57,11605861.0
58,4570270.0
59,2921933.0
60,4607160.0
61,9287199.0
62,4635057.0
63,7971031.0
64,4636432.0
65,9808146.0
66,4665186.0
67,17671219.0
68,4680995.0
69,17806341.0
70,4778745.0
71,4319395.0
72,4780707.0
73,15683275.0
74,4785242.0
75,2935198.0
76,4985759.0
77,9291474.0
78,5033480.0
79,5700090.0
80,5091874.0
81,9287906.0
82,5118060.0
83,15605987.0
84,5453333.0
85,13803032.0
86,5474852.0
87,17591442.0
88,5484314.0
89,12746220.0
90,5675990.0
91,15688523.0
92,5679304.0
93,8689148.0
94,5688091.0
95,5038920.0
96,5744058.0
97,4128002.0
98,5760480.0
99,4127096.0
100,5874480.0
101,17058350.0
102,5938794.0
103,8310955.0
104,5959820.0
105,8943485.0
106,5963873.0
107,4101621.0
108,6011278.0
109,9288827.0
110,6494274.0
111,13986583.0
112,6494382.0
113,2963280.0
114,7335439.0
115,5500958.0
116,7338309.0
117,17352470.0
118,7388340.0
119,15606239.0
120,7582489.0
121,7977834.0
122,7982896.0
123,8177199.0
124,8037197.0
125,17822238.0
126,8069432.0
127,8542422.0
128,8078096.0
129,4514494.0
130,8118474.0
131,4229950.0
132,8167696.0
133,7429933.0
134,8203947.0
135,17952967.0
136,8253620.0
137,18639459.0
138,8262372.0
139,8068173.0
140,8347613.0
141,8349553.0
142,8423405.0
143,11137808.0
144,8582134.0
145,8469124.0
146,8639662.0
147,13046354.0
148,8687096.0
149,9643439.0
150,8689674.0
151,8319311.0
152,8755914.0
153,8741619.0
154,8765298.0
155,10682411.0
156,8884212.0
157,19143114.0
158,8974428.0
159,9294475.0
160,8993049.0
161,17867309.0
162,9006142.0
163,5783868.0
164,9015745.0
165,9583435.0
166,9078240.0
167,7688300.0
168,9201911.0
169,17591687.0
170,9207332.0
171,8305958.0
172,9236708.0
173,9212816.0
174,9237370.0
175,3726990.0
176,9351843.0
177,17990556.0
178,9372642.0
179,9842000.0
180,9408003.0
181,6061068.0
182,9409359.0
183,3913620.0
184,9436520.0
185,20536322.0
186,9447255.0
187,16295025.0
188,9792178.0
189,2920061.0
190,9800031.0
191,17980698.0
192,9971209.0
193,8812078.0
194,9983417.0
195,17658884.0
196,10018260.0
197,17379372.0
198,10209260.0
199,17437719.0
200,10378182.0
201,16713231.0
202,10382686.0
203,16100103.0
204,10427055.0
205,17437725.0
206,10540188.0
207,8932110.0
208,10612094.0
209,12122924.0
210,10658673.0
211,13045287.0
212,10702736.0
213,14206030.0
214,10710503.0
215,18142558.0
216,10797407.0
217,14760757.0
218,10842047.0
219,14914182.0
220,21300466.0
221,18644088.0
222,10875625.0
223,4067286.0
224,10955244.0
225,11248536.0
226,10958210.0
227,17671375.0
228,11003707.0
229,17525174.0
230,11004239.0
231,8069478.0
